id,text,date,rating,title,clean_texts,sentiment
R2Y1ZROUU0U91E,"
  I can say this earphones are good enough n get u job done but not best one. overall bass of earphones are not impressive.
",Reviewed in India on 14 August 2019,3,bass could be better,say earphone good enough n get u job do best one overall bass earphone impressive,positive
R1CA3YYTAY7AOK,"
  This product is really good! It's been more than a year since I bought it and it's amazing. I didn't expect much for the noise cancellation but it was surprisingly good. A good purchase all in all
",Reviewed in India on 30 August 2020,4,Good Product,product really good year since buy amazing expect much noise cancellation surprisingly good good purchase,positive
R1DSSLXW64U30H,"
  This is a great Quality And sound Quality is excellentValue of moneyBudget PriceBass is ExcellentThanks Amazon
",Reviewed in India on 28 October 2020,5,Great sound Quality,great quality sound quality excellentvalue moneybudget pricebass excellentthank amazon,positive
R3UXH63DWCBAP5,"
  Good budget earphones. Bass is a little less. They are not very comfortable but not at all uncomfortable. Length is perfect. Sound quality is very good.
",Reviewed in India on 20 August 2020,5,Best budget,good budget earphone bass little less comfortable uncomfortable length perfect sound quality good,positive
R2MAXQWUPKX2RM,"
  Apart from packing everything regarding quality was top notch... I generally don't write reviews but this product convinced me to do so... And by the way, this is not any paid review...
",Reviewed in India on 4 January 2021,4,Supperb,apart pack everything regard quality top notch generally write review product convince way pay review,positive
R3D8E6GRAV7VES,"
  The earphones are truly amazing and they are compatible with iPhone (you have to connect the connector) as for my experience I used it very roughly and it’s still shouts like the new
",Reviewed in India on 3 July 2019,4,Good earphones,earphone truly amazing compatible iphone connect connector experience use roughly still shout like new,positive
R2RY4A3CQE5IJK,"
  It's sound quality is all good. But not durable. Not working after 6 months
",Reviewed in India on 12 February 2021,3,Good but durability is the question,sound quality good durable work 6 month,positive
R2D1FH1PMOF184,"
  The sound quality is very good , like the noise cancellation. Plus it's value for money
",Reviewed in India on 21 August 2019,5,Good sound quality with excellent noise cancellation,sound quality good like noise cancellation plus value money,positive
R333CTQHYK6RNN,"
  Good sound quality. Indian make product. Happy.
",Reviewed in India on 20 June 2020,5,Good sound quality,good sound quality indian make product happy,positive
R2G2XPCV7AQE88,"
  I like product, sound is good. No extra buds provided by amazon, but on the box of Boat headphones mentioned Extra Ear buds provided.
",Reviewed in India on 18 February 2021,3,No Extra Ear buds provided by Amazon.,like product sound good extra bud provide amazon box boat headphone mention extra ear bud provide,positive
R2L96PREJO9M7C,"
  It's not comfortable for ears. It slips when talking. Sound quality is average but at this price one can't expect more than that.
",Reviewed in India on 4 August 2019,4,An average earphone,comfortable ear slip talk sound quality average price one expect,positive
R1CVW2WBGZOBNS,"
  If You have a Budget of 500 Go for Boat 225 and if your budget is less these are the best earphones all over the world. Quality Bass Quality sound. Tangle Fre wire. Better ear fitting than boat 225.
",Reviewed in India on 22 October 2019,5,King in This Budget Segment,budget 500 go boat 225 budget less good earphone world quality bass quality sound tangle fre wire better ear fitting boat 225,positive
RRBVRZKAF39FH,"
  This was my first experience in buying a premium headphone.For the first time experience it feels awsome so far.  Uses it daily 1-2hrs,no complain so far if you raise the volume above 90% its pretty loud and can cause damage to our ear so do look into that.
",Reviewed in India on 4 August 2019,4,Fan of boat😍,first experience buy premium headphone first time experience feel awsome far use daily 1 2hrs complain far raise volume 90 pretty loud cause damage ear look,negative
R30BI48H09UX5G,"
  Well if you get this one at 349/- like I did then it's totally worth it. Otherwise go for something better.
",Reviewed in India on 6 March 2019,4,Worth at 349/-,well get one 349 like totally worth otherwise go something well,positive
R11V50B531K6VF,"
  Wires frayed within 9 months near the Mike.
",Reviewed in India on 26 May 2021,3,Wire quality poor. Sound good,wire fray within 9 month near mike,positive
R868SI9B69UP5,"
  Sound quality is good and so is nooce cancellation and bass quality keeping the price point in mind. Red colour looks fabulous.
",Reviewed in India on 25 April 2019,5,Awesome product,sound quality good nooce cancellation bass quality keeping price point mind red colour look fabulous,positive
R2I5QRZ974SKAK,"
  Not so good
",Reviewed in India on 3 March 2021,4,Not so good,good,positive
R37GCQ9DOQJP1G,"
  Thanks for the prompt delivery.. Till now no complaints so overall good product..
",Reviewed in India on 30 October 2019,4,A very good product...,thank prompt delivery till complaint overall good product,positive
R18ZZXXITKFP5B,"
  None could hear me speaking through this headphone. I am buying a new one for myself now. It got delivered in a bubble rap. Hence I doubt whether it's original product.
",Reviewed in India on 26 November 2019,1,Bad product,none could hear speak headphone buy new one get deliver bubble rap hence doubt whether original product,negative
R3CJYIJGWQKKRM,"
  Good earphones at this cost
",Reviewed in India on 2 March 2021,5,Superb Earphones,good earphone cost,positive
R1GYA4Z6WX0SI1,"
  Great product in its price range, go for it, you will not regret in 399 or less than that
",Reviewed in India on 10 February 2020,5,Nice product in its price range,great product price range go regret 399 less,positive
R17AFGEUI2M8G2,"
  Product works absolutely perfect till 1 month then mic wasn't working properly and then it was complete waste
",Reviewed in India on 22 May 2019,3,Not durable,product work absolutely perfect till 1 month mic work properly complete waste,positive
R3OSPAXSKHYIXJ,"
  Value for money product
",Reviewed in India on 16 March 2021,5,Value for money product.,value money product,positive
RSFDJ5752FG4D,"
  It is a good product. The bass is on point. It is comfortable to wear and has a unique style. The mic does not deliver good voice quality.  If you are looking for affordable, sleek and decent earphones then definitely go for it.
",Reviewed in India on 13 August 2019,4,Awesome audio quality but substandard mic,good product bass point comfortable wear unique style mic deliver good voice quality look affordable sleek decent earphone definitely go,positive
RLIZAP5QRV6Q2,"
  For The Price You are Paying it's definitely Worthy🔥
",Reviewed in India on 7 August 2020,5,Boat 100 Bass Headphone - Good Under Budget Earphones,price pay definitely worthy,positive
R20JFEYBOBWYTF,"
  Headphone is good . Happy with the sound and everything . Just a concern when i received the parcel it was tore from the top . Usually it should not be the case with Amazon standards.
",Reviewed in India on 7 October 2019,4,Joy,headphone good happy sound everything concern receive parcel tear top usually case amazon standard,positive
RWQC0GH9OE5Q4,"
  Though I am using this pdt for couple of days...the pdt is damn good in all aspect... conpared to the price, built quality is too good. Thanks to amazon and boat team..
",Reviewed in India on 22 February 2019,5,"Compared to price, pdt is damn good in all aspect",though use pdt couple day pdt damn good aspect conpare price build quality good thank amazon boat team,positive
R3HMQMTXUOT4LM,"
  Super but not fitting for ear
",Reviewed in India on 8 December 2020,4,Super,super fitting ear,positive
R58E9R69RG163,"
  Overall good product.Good Value for money.
",Reviewed in India on 13 July 2020,4,Good product.,overall good product good value money,positive
